Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
C4,10uF,C_0603_1608Metric,118.8,-82.575,-90,top
C5,10uF,C_0603_1608Metric,124.05,-82.625,-90,top
C6,0.1uF,C_0402_1005Metric,125.825,-82.1,90,top
U2,MYRBP500080W21RD,MURATA_MYRBP500080W21RD_0,121.34975,-82.675,-90,top
